Dataset,ReEntry,Method,Top_N,Stop_Loss,Z_Window,Vol_Adjust,Final_Equity,Cum_Ret,Ann_Ret,Sharpe,MDD,Entries,Stop_Losses,Gross_Profit,Gross_Loss,Total_Trades,Win_Rate,Profit_Factor,_path
Current,NoReEntry,HDBSCAN (PCA),5,0.05,60,VolAdj,10077.433,0.008075476,0.0021959543,0.3898125041696483,-0.007122433,158,55,504.88714599609375,-427.4541015625,319,0.30407523510971785,1.1811493775601822,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,20,NoVolAdj,8579.439,-0.13927293,-0.036800265,-2.3700494063664403,-0.14310223,1845,163,2687.507080078125,-4108.0673828125,3692,0.2982123510292524,0.6542022877526855,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,0,VolAdj,9471.992,-0.051623225,-0.013163447,-1.4719419626167038,-0.056740895,1083,483,1316.9571533203125,-1844.9647216796875,2192,0.2166970802919708,0.7138115638988111,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,0,NoVolAdj,9448.756,-0.05201012,-0.01326412,-1.7277095572554366,-0.057749428,1062,496,1180.4111328125,-1731.655517578125,2152,0.2216542750929368,0.6816662556900523,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,20,NoVolAdj,8510.541,-0.14618516,-0.03873986,-2.716651865166801,-0.14996481,1858,258,2551.62744140625,-4041.086669921875,3720,0.2922043010752688,0.6314211126423527,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,60,NoVolAdj,9160.711,-0.08568221,-0.02214539,-1.5138949884666197,-0.08771487,1025,497,1740.2760009765625,-2579.56396484375,2074,0.28013500482160075,0.6746395998294134,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,0,NoVolAdj,9468.977,-0.049981356,-0.0127366185,-1.5232059372023752,-0.05569977,986,466,1199.074462890625,-1730.09765625,1999,0.2176088044022011,0.6930675031891715,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,0,NoVolAdj,9468.977,-0.049981356,-0.0127366185,-1.5232059372023752,-0.05569977,986,466,1199.074462890625,-1730.09765625,1999,0.2176088044022011,0.6930675031891715,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,20,VolAdj,8537.035,-0.14352721,-0.037992656,-2.6077143058133836,-0.1473037,1892,264,2604.64794921875,-4067.612548828125,3783,0.29606132698916204,0.640338261806461,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,0,NoVolAdj,9448.756,-0.05201012,-0.01326412,-1.7277095572554366,-0.057749428,1062,496,1180.4111328125,-1731.655517578125,2152,0.2216542750929368,0.6816662556900523,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,0,VolAdj,9471.992,-0.051623225,-0.013163447,-1.4719419626167038,-0.056740895,1083,483,1316.9571533203125,-1844.9647216796875,2192,0.2166970802919708,0.7138115638988111,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,60,VolAdj,8993.421,-0.10140818,-0.0263775,-1.6886839006705523,-0.10214374,1156,573,1785.6016845703125,-2792.18115234375,2334,0.27806341045415595,0.6395006581401363,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,20,NoVolAdj,8670.03,-0.13018405,-0.034267485,-2.447655886370164,-0.13410217,1831,170,2624.31591796875,-3954.28466796875,3666,0.29650845608292414,0.6636638831864418,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.0,60,NoVolAdj,9163.37,-0.085416734,-0.022074401,-1.3879299788001433,-0.087451085,987,435,1797.4501953125,-2634.080078125,1997,0.2689033550325488,0.682382517615777,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL0_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,20,VolAdj,8653.545,-0.1318379,-0.034726918,-2.5007995280185784,-0.13569145,1866,225,2620.43701171875,-3966.889892578125,3733,0.2973479774979909,0.6605771984298004,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,0,NoVolAdj,9479.419,-0.048934102,-0.0124646425,-1.5057707558610085,-0.05465916,986,468,1197.051025390625,-1717.63232421875,1999,0.21710855427713857,0.6969192466350987,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,60,NoVolAdj,9196.437,-0.08211678,-0.021193445,-1.5556293143848028,-0.08415045,1004,479,1722.2813720703125,-2525.84521484375,2032,0.2795275590551181,0.6818633865404352,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,60,VolAdj,9072.227,-0.09353411,-0.02425158,-1.6883695553965898,-0.094262905,1132,545,1756.2288818359375,-2684.0029296875,2286,0.2786526684164479,0.6543319541161664,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,20,NoVolAdj,8635.924,-0.1336062,-0.035218775,-2.5631619370291547,-0.13747865,1824,206,2580.64697265625,-3944.722900390625,3652,0.2946330777656079,0.6542023452143374,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,20,NoVolAdj,8911.994,-0.103468716,-0.026936114,-2.441099348568469,-0.11049996,1620,299,2243.7490234375,-3331.7548828125,3252,0.29366543665436656,0.6734436062545633,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,0,VolAdj,9451.926,-0.05306655,-0.013539135,-1.6132581043681864,-0.057133775,1037,455,1237.526611328125,-1785.6009521484375,2100,0.21571428571428572,0.6930588885714534,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,20,VolAdj,8883.058,-0.10637945,-0.027726889,-2.5687520629121354,-0.11332162,1624,330,2222.53857421875,-3339.48095703125,3260,0.2929447852760736,0.6655341362373135,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,20,NoVolAdj,8876.266,-0.107062936,-0.027912855,-2.586784324236234,-0.11400709,1611,334,2208.910888671875,-3332.6455078125,3234,0.2915893630179344,0.6628100358990092,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,60,VolAdj,9253.83,-0.0754894,-0.019431412,-1.6775583423784772,-0.07629284,1069,591,1587.02099609375,-2333.19091796875,2162,0.27520814061054577,0.68019337117744,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,60,NoVolAdj,9386.391,-0.06325936,-0.016204476,-1.4459426125005053,-0.06813642,967,526,1601.45947265625,-2215.068359375,1959,0.27616130678917816,0.7229842211768648,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.15,60,NoVolAdj,9258.932,-0.07587916,-0.019534767,-1.3547558321996809,-0.0779215,985,442,1799.6192626953125,-2540.6875,1993,0.26793778223783243,0.7083198003277902,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL15_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,0,NoVolAdj,9443.581,-0.052529395,-0.013399243,-1.775325991176575,-0.05826925,1021,458,1138.5946044921875,-1695.013916015625,2070,0.22077294685990337,0.671731714845515,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,0,NoVolAdj,9650.726,-0.032829046,-0.008310258,-0.954793306428918,-0.039557327,2448,1249,1485.80078125,-1835.0753173828125,4973,0.24813995576111,0.8096674655125609,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,0,NoVolAdj,9581.082,-0.03980887,-0.010104358,-1.5519397932331662,-0.046744294,2477,1302,1368.6287841796875,-1787.5462646484375,5019,0.2452679816696553,0.7656466359760821,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,0,VolAdj,9583.836,-0.04136449,-0.010505497,-1.388701202021685,-0.048687093,2564,1266,1495.6268310546875,-1911.790771484375,5172,0.242846094354215,0.7823172145001178,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,20,NoVolAdj,8814.83,-0.11634362,-0.030448556,-2.319612367045998,-0.11913665,3719,523,2823.6396484375,-4008.807861328125,7452,0.30609232420826626,0.7043589381462706,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,20,NoVolAdj,8603.437,-0.13753527,-0.036314487,-2.8815534789098542,-0.14026302,3717,569,2713.626708984375,-4110.189453125,7446,0.3021756647864625,0.6602193742970143,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),10,0.05,60,NoVolAdj,9454.891,-0.056423426,-0.014414549,-1.1930522930199425,-0.068055846,950,492,1665.6123046875,-2210.7216796875,1924,0.26403326403326405,0.7534246938415808,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top10_SL5_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,20,VolAdj,8642.183,-0.13365072,-0.035231173,-2.801066464937156,-0.1363864,3807,589,2742.0029296875,-4099.81982421875,7623,0.30342384887839435,0.6688105934533375,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,60,NoVolAdj,9060.744,-0.09601289,-0.024919331,-1.960331571087748,-0.09895887,2111,989,1806.760986328125,-2746.01708984375,4279,0.2855807431642907,0.6579569344307798,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,60,VolAdj,8866.737,-0.115038514,-0.03009075,-2.2183978120078103,-0.11730066,2343,1080,1894.7410888671875,-3028.003662109375,4734,0.28052386987748207,0.6257393650400239,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.0,60,NoVolAdj,9114.606,-0.09063935,-0.023473501,-1.6311057306340229,-0.09215048,2080,907,1826.370849609375,-2711.763671875,4220,0.2895734597156398,0.6734992685946574,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL0_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,0,VolAdj,9583.836,-0.04136449,-0.010505497,-1.388701202021685,-0.048687093,2564,1266,1495.6268310546875,-1911.790771484375,5172,0.242846094354215,0.7823172145001178,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,20,NoVolAdj,8898.6045,-0.10794556,-0.028153121,-2.298521764383961,-0.110755764,3696,536,2794.16259765625,-3895.55908203125,7409,0.30557430152517207,0.7172686997726904,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,0,NoVolAdj,9581.082,-0.03980887,-0.010104358,-1.5519397932331662,-0.046744294,2477,1302,1368.6287841796875,-1787.5462646484375,5019,0.2452679816696553,0.7656466359760821,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,20,VolAdj,8727.621,-0.12508607,-0.03285557,-2.7651033359715043,-0.1278379,3756,584,2705.142333984375,-3977.52099609375,7526,0.3034812649481796,0.6801076189518661,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,20,NoVolAdj,8682.98,-0.12956095,-0.03409463,-2.8762732987668667,-0.13230501,3668,561,2666.19970703125,-3983.21826171875,7352,0.30223068552774757,0.6693581751859088,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,60,NoVolAdj,9173.52,-0.08476168,-0.021899343,-1.6626367832353675,-0.08585229,2072,922,1802.757080078125,-2629.2373046875,4206,0.28768426058012364,0.6856578053506635,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,60,VolAdj,9021.456,-0.09959662,-0.025887132,-2.145110896982909,-0.10150432,2157,926,1749.6220703125,-2728.1650390625,4368,0.2831959706959707,0.6413182653032369,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,0,NoVolAdj,9662.086,-0.031691074,-0.008018732,-0.9332142620265572,-0.03865009,2474,1278,1474.28369140625,-1812.197021484375,5024,0.2448248407643312,0.8135338894877229,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,0,NoVolAdj,9589.7705,-0.038938522,-0.009880066,-1.5406200729207788,-0.045880377,2501,1329,1356.5430908203125,-1766.7730712890625,5066,0.24220292143703118,0.7678083353571602,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,0,NoVolAdj,9477.022,-0.048853517,-0.012443721,-1.2869283246255458,-0.06182473,509,217,1273.9658203125,-1796.9442138671875,1033,0.2042594385285576,0.7089623653762793,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,0,NoVolAdj,9477.022,-0.048853517,-0.012443721,-1.2869283246255458,-0.06182473,509,217,1273.9658203125,-1796.9442138671875,1033,0.2042594385285576,0.7089623653762793,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,0,VolAdj,9592.589,-0.04020244,-0.010205805,-1.418510985937647,-0.04549743,2585,1306,1467.5655517578125,-1874.9769287109375,5213,0.24036063686936504,0.7827112586216067,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,20,NoVolAdj,9076.6045,-0.08815688,-0.022807717,-2.4996297728197256,-0.092539966,3358,904,2380.02783203125,-3303.423828125,6751,0.29891867871426453,0.7204730473177391,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,0,NoVolAdj,9650.726,-0.032829046,-0.008310258,-0.954793306428918,-0.039557327,2448,1249,1485.80078125,-1835.0753173828125,4973,0.24813995576111,0.8096674655125609,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,0,VolAdj,9540.089,-0.045563042,-0.011590719,-0.9706482448321986,-0.059653375,513,197,1418.9620361328125,-1878.873046875,1041,0.20461095100864554,0.7552197518043459,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,20,NoVolAdj,8226.018,-0.17545545,-0.047086358,-2.5004864409258674,-0.17775585,946,114,2339.2705078125,-4113.2529296875,1896,0.2779535864978903,0.5687154541187487,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,20,VolAdj,8268.936,-0.17115349,-0.045845866,-2.441742982893724,-0.17347677,966,118,2405.92431640625,-4136.9892578125,1934,0.28076525336091,0.581564071471247,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,20,VolAdj,8998.892,-0.095964015,-0.024906099,-2.8896455562674928,-0.10031086,3289,840,2285.93994140625,-3287.048828125,6619,0.2989877625018885,0.6954383889423988,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,20,NoVolAdj,9002.136,-0.095638335,-0.024818301,-2.878463624059925,-0.09998764,3217,816,2278.07666015625,-3275.94140625,6474,0.29935125115848005,0.6953960335829038,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,60,NoVolAdj,8868.638,-0.11713946,-0.030666947,-1.3705572044929475,-0.12119907,447,165,1774.639404296875,-2906.00244140625,911,0.270032930845225,0.6106806308937942,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,60,NoVolAdj,9361.128,-0.06609452,-0.016949713,-1.9350886615861367,-0.06817366,1902,994,1614.2742919921875,-2253.14697265625,3870,0.28191214470284237,0.7164531704246123,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,60,VolAdj,9262.52,-0.075587094,-0.01945734,-2.1449277174750967,-0.077214114,1991,1030,1592.9931640625,-2330.474365234375,4045,0.2796044499381953,0.6835488893705524,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,60,VolAdj,9082.195,-0.093927026,-0.024357319,-1.1204084485169075,-0.104709476,507,195,1899.387939453125,-2817.19140625,1031,0.2725509214354995,0.6742133087724504,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.15,60,NoVolAdj,9103.322,-0.09176475,-0.023775756,-2.06415435443001,-0.094167076,2006,911,1733.26806640625,-2629.94580078125,4072,0.2861001964636542,0.659050869372048,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,0,NoVolAdj,9477.022,-0.048853517,-0.012443721,-1.2869283246255458,-0.06182473,509,217,1273.9658203125,-1796.9442138671875,1033,0.2042594385285576,0.7089623653762793,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,20,NoVolAdj,8067.788,-0.19131601,-0.05170226,-2.2945351678148778,-0.19357875,915,59,2408.20849609375,-4340.419921875,1832,0.28602620087336245,0.554833066717065,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,0,NoVolAdj,9477.022,-0.048853517,-0.012443721,-1.2869283246255458,-0.06182473,509,217,1273.9658203125,-1796.9442138671875,1033,0.2042594385285576,0.7089623653762793,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,20,NoVolAdj,8233.298,-0.17472607,-0.046875715,-2.604209418713518,-0.1770278,955,123,2344.6962890625,-4111.3994140625,1914,0.2774294670846395,0.5702915365125498,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),20,0.05,60,NoVolAdj,9445.994,-0.057627857,-0.014729202,-1.447213830638269,-0.06141095,2015,1041,1712.218017578125,-2266.22412109375,4099,0.2822639668211759,0.7555378135997226,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top20_SL5_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,20,NoVolAdj,8183.8135,-0.17968589,-0.048310995,-2.6297084075439576,-0.18197618,904,64,2294.04833984375,-4110.234375,1812,0.282560706401766,0.5581307853870864,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,60,NoVolAdj,9056.639,-0.098424256,-0.025570214,-1.3152005465343315,-0.10235115,447,169,1786.1732177734375,-2729.5341796875,911,0.2678375411635565,0.6543875621949287,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin60.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,20,VolAdj,8314.499,-0.16658646,-0.044534206,-2.4894252533376253,-0.16892044,967,116,2401.23193359375,-4086.7333984375,1936,0.2809917355371901,0.5875675507758408,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,60,NoVolAdj,9070.076,-0.09708667,-0.02520901,-1.306789666628755,-0.10099443,467,192,1802.668701171875,-2732.592041015625,952,0.2668067226890756,0.6596918508559644,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.15,60,VolAdj,9091.979,-0.0929507,-0.024094582,-1.212649231309347,-0.103540845,505,202,1854.2242431640625,-2762.245361328125,1027,0.26874391431353456,0.6712742716934191,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.0,60,NoVolAdj,9022.611,-0.10181141,-0.026486695,-1.2588277634921476,-0.105724595,466,188,1813.9281005859375,-2791.317138671875,950,0.2694736842105263,0.6498466532000785,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.05,20,NoVolAdj,8500.559,-0.14496702,-0.038397193,-2.7538058941603523,-0.1502979,786,129,1932.19384765625,-3431.63525390625,1580,0.2772151898734177,0.5630533855417247,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL5_ZWin20.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.05,0,NoVolAdj,9518.414,-0.04469955,-0.011367261,-1.1992299441279812,-0.057793245,509,218,1278.2659912109375,-1759.851806640625,1033,0.2042594385285576,0.7263486541239031,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL5_ZWin0.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.05,0,NoVolAdj,9518.414,-0.04469955,-0.011367261,-1.1992299441279812,-0.057793245,509,218,1278.2659912109375,-1759.851806640625,1033,0.2042594385285576,0.7263486541239031,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (UMAP),5,0.05,0,VolAdj,9531.214,-0.04531169,-0.011525631,-1.0568527489976012,-0.05478404,512,207,1376.463134765625,-1845.249267578125,1039,0.20404234841193455,0.7459496984774431,current/HDBSCAN_UMAP_NoReEntry/HDBSCAN_UMAP_TradeLogs_Top5_SL5_ZWin0_VolAdj.csv
