Window_Start,Window_End,Sector,Stock_A,Stock_B,p_value,alpha,beta,Std
2006-08-09,2007-02-08,Real Estate,EQR,MAA,4.853511717792134e-06,-0.029200855717497864,0.9206436569835097,0.01821200651117211
2006-08-09,2007-02-08,Industrials,CAT,DOV,9.264698333896567e-06,-0.8877757591306592,1.5154267984168492,0.02503070738050808
2006-08-09,2007-02-08,Industrials,MMM,RHI,1.0749062498911714e-05,1.2694527499873738,0.7249451235623626,0.027534903001596948
2006-08-09,2007-02-08,Financials,MTB,USB,2.0346160502288785e-05,1.131726621224887,1.077622062355237,0.012389182772591082
2006-08-09,2007-02-08,Health Care,EW,UNH,2.456504012355472e-05,1.990008698458487,-0.19023237555354616,0.019218468096808623
2006-08-09,2007-02-08,Consumer Discretionary,DPZ,ORLY,5.2309796890087125e-05,1.858329028208992,0.7598228188930871,0.03186073684807
2006-08-09,2007-02-08,Financials,AXP,RJF,5.9546576243435756e-05,3.1141844685880775,0.20811236111573336,0.017690775232540673
2006-08-09,2007-02-08,Financials,FISV,WRB,6.159360321533001e-05,2.6248860661835893,-0.12262919176099311,0.02423233475087832
2006-09-08,2007-03-12,Communication Services,GOOGL,GOOG,1.2150121785776078e-27,0.004687345746381244,0.9999999052769382,1.1928651010151515e-07
2006-09-08,2007-03-12,Financials,ACGL,AIZ,3.958144739342441e-07,-0.7871674253834884,0.7412075889754279,0.024191760760113274
2006-09-08,2007-03-12,Financials,FIS,JKHY,8.40428021349555e-07,1.3476044795967463,0.5050321848287194,0.034995428230124685
2006-09-08,2007-03-12,Real Estate,EQR,MAA,1.769763455886133e-06,-0.08595843612741716,0.9384917706214791,0.01803495025490888
2006-09-08,2007-03-12,Financials,ACGL,JPM,8.087217007912117e-06,-0.6555993063937215,0.7594792690305961,0.02578151970079567
2006-09-08,2007-03-12,Financials,ACGL,FDS,9.85460983352943e-06,-0.7174584781811753,0.711772045936214,0.03232921452566952
2006-09-08,2007-03-12,Consumer Cyclical,PVH,M,1.401683774172714e-05,-0.2224454019675528,1.2704815885179588,0.03961732045121104
2006-09-08,2007-03-12,Consumer Discretionary,MCD,TJX,1.8979965971860544e-05,2.3147999063821083,0.43727969726201915,0.022462170111964514
2006-09-08,2007-03-12,Information Technology,MCHP,ON,2.2709504617926037e-05,1.198517300043207,0.5749828882338827,0.03260605362566293
2006-09-08,2007-03-12,Financials,FIS,MCO,3.3847515194809194e-05,1.2102295629127788,0.39427425291491125,0.033024425021565176
2006-10-09,2007-04-11,Communication Services,GOOGL,GOOG,9.521654843672253e-28,0.0046874573059127456,0.9999998572886828,1.191814820065427e-07
2006-10-09,2007-04-11,Real Estate,EQR,MAA,1.461147399383085e-06,-0.09614476085466617,0.9423642339930507,0.017950020148572908
2006-10-09,2007-04-11,Financials,ACGL,AIZ,1.800717844384009e-06,-0.6263696255794093,0.6953699876428253,0.020939805093001217
2006-10-09,2007-04-11,Industrials,FAST,MAS,4.653994655484454e-06,-3.0324837968649607,1.4726709812514462,0.04978042070666798
2006-10-09,2007-04-11,Information Technology,AKAM,CTSH,4.862185755219497e-06,-1.718581362975343,1.982168633846666,0.06240802309137599
2006-10-09,2007-04-11,Health Care,MTD,WAT,6.2367549448102905e-06,0.7952963908711046,0.8837813784546094,0.037788363515944584
2006-10-09,2007-04-11,Real Estate,DOC,O,1.9038907440336692e-05,-0.4813222713622245,1.2518431761091655,0.01640797375905847
2006-10-09,2007-04-11,Information Technology,MCHP,ON,3.4629321729407537e-05,1.278404999692863,0.5324513354068341,0.029558614818661372
2006-10-09,2007-04-11,Consumer Cyclical,PVH,M,5.710684075603037e-05,0.23305444233747408,1.1152395465509295,0.039852840016282226
2006-10-09,2007-04-11,Financials,BK,SPGI,7.149384787401838e-05,0.4171581856520137,0.7412088640152585,0.024264036224280305
2006-11-07,2007-05-10,Communication Services,GOOGL,GOOG,4.775009161751204e-28,0.0046872781293568755,0.9999999358655642,1.2105044533117002e-07
2006-11-07,2007-05-10,Real Estate,EQR,MAA,1.4713604840248545e-06,-0.21190983383452633,0.9790321199248496,0.018354837901556446
2006-11-07,2007-05-10,Information Technology,AKAM,CTSH,5.78637172515343e-06,-1.6887587149818728,1.970027026034772,0.06254705263763381
2006-11-07,2007-05-10,Communication Services,LYV,OMC,1.751582420836194e-05,-1.060083137587676,1.2388898199437324,0.12216302441861313
2006-11-07,2007-05-10,Financials,FISV,TRV,3.364293853169107e-05,-0.3348679926233238,0.8211450458417903,0.02137958843737819
2006-11-07,2007-05-10,Health Care,RMD,STE,5.1885754704535535e-05,5.209144940346155,-0.8185784176000961,0.047332419897136775
2006-11-07,2007-05-10,Financials,AMP,GS,5.781764418745683e-05,0.9903283457854788,0.5141946378980935,0.0321666633724836
2006-11-07,2007-05-10,Health Care,COO,STE,6.908857724421929e-05,-0.3246633820502759,1.001200616859508,0.09299025377597593
2006-11-07,2007-05-10,Real Estate,SPG,WELL,8.306594613878e-05,1.1754033023786405,0.876272091800128,0.027862938887466757
2006-11-07,2007-05-10,Financials,BLK,RJF,8.627475967355928e-05,0.5409372032927536,1.4606579954854213,0.039664633926826905
2006-12-07,2007-06-11,Communication Services,GOOGL,GOOG,6.345167793128761e-28,0.004687098219071595,1.0000000154205444,1.1930914152133232e-07
2006-12-07,2007-06-11,Communication Services,LYV,OMC,8.524187190865224e-06,-0.5385556331820216,1.0772488215447749,0.11811021493508841
2006-12-07,2007-06-11,Information Technology,AKAM,CTSH,9.937178765623766e-06,-1.454414288395672,1.880657509068022,0.06106324422638692
2006-12-07,2007-06-11,Industrials,AME,ETN,1.6481364806309354e-05,-0.06573701795813269,0.8245093074267182,0.025053001921620934
2006-12-07,2007-06-11,Real Estate,PLD,O,2.651231745032521e-05,1.4576520269632773,0.8783690479969574,0.01666390202114496
2006-12-07,2007-06-11,Financials,ALL,MET,3.9405687821280664e-05,-0.09032340705403552,1.1024933489403241,0.019974974517124464
2006-12-07,2007-06-11,Financials,FISV,TRV,4.224697818725923e-05,-0.5980012654096372,0.9002366172837376,0.02209316159303852
2006-12-07,2007-06-11,Health Care,HSIC,MRK,6.65352490058195e-05,1.9543722562311447,0.3377360029263307,0.020550271001387725
2006-12-07,2007-06-11,Financials,FITB,SPGI,7.480793613093274e-05,1.9054409577375897,0.3124951441303183,0.018707116937734455
2006-12-07,2007-06-11,Financials,IVZ,STT,7.817103304236848e-05,-6.743100994482507,2.441309149549201,0.05714931107889293
2007-01-10,2007-07-11,Communication Services,GOOGL,GOOG,1.1092025353530656e-27,0.004687084013002274,1.000000021706268,1.1730121062317803e-07
2007-01-10,2007-07-11,Industrials,CSX,ALK,3.4484219365099577e-06,-1.2096721343977621,1.0076833131335103,0.05177156775835541
2007-01-10,2007-07-11,Information Technology,INTC,CRM,4.567365645025128e-06,1.6607858806911682,0.3766139058423875,0.046669862621299824
2007-01-10,2007-07-11,Consumer Discretionary,AZO,NKE,5.394944462901795e-06,1.862999593901121,1.2971558762577717,0.02800695075909117
2007-01-10,2007-07-11,Industrials,DE,JCI,6.542665066819588e-06,-0.6470743064193731,1.1880535392759706,0.06364337645948255
2007-01-10,2007-07-11,Industrials,JCI,ATI,7.172539328502062e-06,2.4446098372060803,0.2270372056916248,0.04403603773979491
2007-01-10,2007-07-11,Information Technology,INTC,MSFT,1.0544245398851018e-05,0.6211383905972441,0.6324019175986588,0.05448389472885288
2007-01-10,2007-07-11,Financials,ALL,MET,1.122707513625202e-05,-0.24648770157827715,1.149653698001228,0.01984714735295389
2007-01-10,2007-07-11,Information Technology,AKAM,CTSH,1.1548909205965899e-05,-1.4819323824126687,1.8948400967835344,0.06162757722863308
2007-01-10,2007-07-11,Industrials,RTX,ALK,1.4659267959971425e-05,2.157082599412674,0.4947792759694675,0.022341008147158482
2007-02-09,2007-08-09,Communication Services,GOOGL,GOOG,5.508421072365473e-28,0.004687129349321584,1.0000000020422095,1.1693738369372599e-07
2007-02-09,2007-08-09,Financials,FISV,TRV,8.623042284991762e-06,-0.702720915195235,0.9331319051762788,0.0215357166883917
2007-02-09,2007-08-09,Financials,FDS,FISV,9.926716239540751e-06,0.39699934016721405,1.324042417561022,0.034622301727292505
2007-02-09,2007-08-09,Materials,APD,SHW,1.1793550378021123e-05,2.644235518697055,0.3807277918140396,0.022386179261476208
2007-02-09,2007-08-09,Materials,LIN,SHW,1.5464493584308157e-05,2.482494704734557,0.4532476109723216,0.027734675716088578
2007-02-09,2007-08-09,Energy,OKE,WMB,1.677140919658981e-05,-1.0932036348019731,1.3746890533938223,0.053965385873649165
2007-02-09,2007-08-09,Real Estate,SBAC,VNO,3.443687612858358e-05,0.701736329682982,0.6800121081645053,0.043682271521669584
2007-02-09,2007-08-09,Financials,FITB,SPGI,3.983999328210544e-05,1.937711788611747,0.3036953300732813,0.01765190173090101
2007-02-09,2007-08-09,Financials,ACGL,FISV,4.104001979679597e-05,-0.03359854931968864,0.7768362668654856,0.023780007805315223
2007-02-09,2007-08-09,Consumer Discretionary,AZO,NKE,6.245571720320546e-05,1.7298100666717813,1.3621167644397236,0.028171117745180486
2007-03-13,2007-09-10,Communication Services,GOOGL,GOOG,2.5784331181501836e-28,0.004687284836550898,0.9999999356297926,1.1013888479487695e-07
2007-03-13,2007-09-10,Financials,AJG,SPGI,3.3890768739882958e-06,0.9121387471756983,0.49037134269474,0.019297916711160896
2007-03-13,2007-09-10,Utilities,CMS,DUK,7.137460873030035e-06,-2.305310346967237,1.4089186546824632,0.02366914494191837
2007-03-13,2007-09-10,Consumer Discretionary,CMG,LOW,8.701541861585824e-06,-1.8869579683636921,0.6481053228813536,0.06621788444266355
2007-03-13,2007-09-10,Financials,FISV,TRV,1.1444546024684982e-05,-0.7172497372375911,0.9385577021583359,0.020582424085691414
2007-03-13,2007-09-10,Consumer Discretionary,CMG,ROST,1.417962155139897e-05,-0.6853800193498367,0.45103802130002013,0.06204789938302984
2007-03-13,2007-09-10,Financials,AJG,FITB,1.9728934978819873e-05,-1.2918852374158774,1.3124545356720454,0.028657881104720236
2007-03-13,2007-09-10,Real Estate,SBAC,VNO,3.079418083587281e-05,0.8889427099341851,0.6277503968013936,0.043447170769994096
2007-03-13,2007-09-10,Utilities,DUK,ETR,3.11111416544166e-05,1.5104939581232129,0.5471894171920497,0.014340009105155132
2007-03-13,2007-09-10,Real Estate,HST,SLG,3.1247590318167186e-05,-0.21742374141546073,0.6643314563835729,0.020998991994134814
2007-04-12,2007-10-09,Communication Services,GOOGL,GOOG,6.893302062881889e-30,0.0046871503514265,0.9999999902831507,1.0544414562782558e-07
2007-04-12,2007-10-09,Information Technology,APH,PTC,2.960268272472539e-07,-0.2678806819095664,0.5231168213700638,0.036774109072681825
2007-04-12,2007-10-09,Consumer Discretionary,RL,TPR,1.7121839879222253e-06,1.2012821697370089,0.8671422361579183,0.02777564846722805
2007-04-12,2007-10-09,Industrials,RTX,SWK,2.646899377943101e-06,2.0729444066036953,0.34240480298489484,0.026982412916574414
2007-04-12,2007-10-09,Industrials,RTX,PBI,3.434643078477949e-06,1.9027359766165688,0.4764931577216914,0.02424013981456207
2007-04-12,2007-10-09,Financials,FISV,TRV,1.2375782298607252e-05,-0.832080670754914,0.9724579350827269,0.020700821584846388
2007-04-12,2007-10-09,Information Technology,APH,MSFT,1.414438966314163e-05,-0.9855848009682624,0.7467365265912875,0.04627021031405654
2007-04-12,2007-10-09,Industrials,AOS,CAT,1.745410964868258e-05,-2.4131069607979603,1.0785813462788882,0.04701158439536897
2007-04-12,2007-10-09,Industrials,ADP,SNA,1.8749409820366085e-05,1.6404970512501984,0.45273095350216225,0.020064647923441065
2007-04-12,2007-10-09,Financials,AJG,SPGI,2.038169274103734e-05,0.8630878035174387,0.5031072298034812,0.017674672864334898
2007-05-11,2007-11-07,Communication Services,GOOGL,GOOG,4.615915264470102e-30,0.004687164968362689,0.9999999857039561,1.0327491649860444e-07
2007-05-11,2007-11-07,Real Estate,O,SBAC,1.506519368841459e-06,-1.2191164949564215,1.080842308647033,0.039329179423779975
2007-05-11,2007-11-07,Real Estate,AMT,AIV,2.4391229420048684e-06,3.1933657187914894,0.6941638551158511,0.02746037468953797
2007-05-11,2007-11-07,Financials,BRK-B,SCHW,4.919545899531004e-06,2.1926880686433496,0.7824288587486519,0.03246182582195234
2007-05-11,2007-11-07,Industrials,LUV,GWW,6.222889242159862e-06,4.6654851001748625,-0.5191133884300748,0.033244260104355355
2007-05-11,2007-11-07,Industrials,ADP,SNA,7.615148303373702e-06,1.5649461496743702,0.4747709766903778,0.017744426411776204
2007-05-11,2007-11-07,Financials,SCHW,WTW,8.16932382487738e-06,-1.3262311280656274,0.9331361011110303,0.03303594345211752
2007-05-11,2007-11-07,Financials,AJG,SCHW,9.237673320203342e-06,1.1920457321706563,0.6053382525800081,0.022742762224915457
2007-05-11,2007-11-07,Consumer Discretionary,BKNG,DPZ,1.1821737631700836e-05,-1.0426989898886911,1.8514222465246852,0.05942034600913707
2007-05-11,2007-11-07,Consumer Discretionary,BKNG,EXPE,1.291865386610855e-05,-0.0671971148973568,1.1789680356781607,0.08641438926133374
2007-06-12,2007-12-07,Communication Services,GOOGL,GOOG,4.222781831482463e-30,0.004687160370584531,0.9999999873706946,1.0282065340854279e-07
2007-06-12,2007-12-07,Industrials,AME,LUV,5.133267663318418e-07,6.07417288814285,-1.3611798221521545,0.04966067823539596
2007-06-12,2007-12-07,Industrials,AME,IEX,1.673117472941756e-06,-0.8797712947425774,1.0733675738184538,0.022019488182020864
2007-06-12,2007-12-07,Industrials,CSX,LUV,2.843612125432204e-06,5.849769781191094,-1.8427157573521464,0.07130423497903786
2007-06-12,2007-12-07,Industrials,LUV,GWW,3.966570661013831e-06,4.711814690054,-0.5308884742415666,0.032328333506806535
2007-06-12,2007-12-07,Information Technology,INTU,JBL,4.395816055862525e-06,2.0219474536936177,0.4243445108498563,0.05409671009264456
2007-06-12,2007-12-07,Industrials,LUV,ITT,4.887482225165192e-06,3.829829536232195,-0.46004990533826234,0.03369400209721726
2007-06-12,2007-12-07,Industrials,EMR,LUV,1.1368777013230694e-05,5.221867434076994,-0.7650252406149677,0.036294460996902506
2007-06-12,2007-12-07,Industrials,RTX,LUV,1.3609164392780631e-05,4.601408517085714,-0.5157109571769392,0.03163217560866168
2007-06-12,2007-12-07,Financials,AJG,SPGI,1.8782240319608225e-05,0.8053038154224046,0.5179064276980392,0.018408670914046552
2007-07-12,2008-01-09,Communication Services,GOOGL,GOOG,1.0691530496240064e-18,0.004687174027662999,0.9999999818524413,9.791091105412544e-08
2007-07-12,2008-01-09,Industrials,AME,GWW,9.58983013204342e-07,-1.0711274315247983,0.9075235524922479,0.0275001187894431
2007-07-12,2008-01-09,Industrials,LUV,WAB,4.204861285630736e-06,3.7040103310388255,-0.40991175984015815,0.034998176731556835
2007-07-12,2008-01-09,Industrials,CPRT,R,4.2159332680164194e-06,-1.8468107061668861,0.7072166519693847,0.035671646951976776
2007-07-12,2008-01-09,Industrials,EME,GWW,5.443748495473013e-06,0.254695827715963,0.7646449007171809,0.049158421341210026
2007-07-12,2008-01-09,Industrials,CSX,WAB,6.933191107027947e-06,-1.8587889703626674,1.0875332623411085,0.05244905148048107
2007-07-12,2008-01-09,Industrials,R,PBI,1.0239208430082316e-05,2.4478018201561236,0.35178983331247526,0.029892756541169085
2007-07-12,2008-01-09,Financials,AJG,SPGI,1.2994756905379037e-05,0.827588950270421,0.5118216538347367,0.018226711493789113
2007-07-12,2008-01-09,Industrials,PH,GWW,1.4856988970887073e-05,0.3098371624580296,0.8491998941160335,0.02882166324565921
2007-07-12,2008-01-09,Industrials,NSC,LUV,2.033149258581443e-05,6.8741199663550265,-1.3135821449052367,0.05374748461318233
2007-08-10,2008-02-08,Communication Services,GOOGL,GOOG,9.935153141968905e-18,0.004687004522695715,1.0000000501495734,9.439372005207447e-08
2007-08-10,2008-02-08,Financials,BRO,L,7.963188686313517e-08,4.256068192408098,-0.4991299202380861,0.019374864560407615
2007-08-10,2008-02-08,Industrials,UNP,URI,9.028868781433271e-06,0.012772995252213565,0.8566632338975928,0.02994744306830257
2007-08-10,2008-02-08,Financials,BRO,BEN,9.574264893354146e-06,3.8846347174449667,-0.48287806402520916,0.02646154754078613
2007-08-10,2008-02-08,Financials,BRO,FIS,2.311679416108377e-05,3.572814427924422,-0.39385606803412637,0.022243547362629918
2007-08-10,2008-02-08,Industrials,AME,IEX,2.3387220977050882e-05,-0.8595835244723766,1.0686356581081569,0.02029310555126964
2007-08-10,2008-02-08,Information Technology,HPQ,IBM,2.613706774536262e-05,-0.8695482590857848,0.8506107719972017,0.01892058657145774
2007-08-10,2008-02-08,Financials,AIG,SPGI,2.834905211478911e-05,4.723876195940677,0.5251288814313941,0.018608897058653973
2007-08-10,2008-02-08,Financials,CB,MS,3.4836597242570385e-05,1.2688255821131393,0.6378267276281621,0.02030935775032127
2007-08-10,2008-02-08,Industrials,NOC,TDG,4.0043500529126815e-05,3.065494877496711,0.2877383970022206,0.01817513223843659
2007-09-11,2008-03-11,Communication Services,GOOGL,GOOG,5.561116621347762e-17,0.004686922870474286,1.0000000838978138,9.609529488857681e-08
2007-09-11,2008-03-11,Financials,BRO,L,4.5260160974436094e-08,4.290395266277559,-0.508658028978737,0.020735311212191916
2007-09-11,2008-03-11,Financials,BRO,BEN,1.9864792493661116e-07,4.067056771264939,-0.5421284558034423,0.02550070451185188
2007-09-11,2008-03-11,Industrials,AME,IEX,4.949656473542004e-07,-0.8692048935275006,1.0725727152009452,0.021205055315197997
2007-09-11,2008-03-11,Financials,BRO,MA,1.0431065071061982e-06,2.855400506361243,-0.1905777138167494,0.023287211761734365
2007-09-11,2008-03-11,Information Technology,KLAC,ROP,2.107754769312017e-06,0.4169709213694369,0.7554730453060327,0.026670360329677664
2007-09-11,2008-03-11,Information Technology,ADBE,JBL,2.140293884179212e-06,4.539889792881235,-0.2841482421891676,0.04347096373533627
2007-09-11,2008-03-11,Information Technology,ADBE,INTU,2.8632764367697516e-06,4.956593306608857,-0.3834864489057969,0.046369263926430454
2007-09-11,2008-03-11,Consumer Discretionary,BBY,BKNG,2.904587696970151e-06,4.29404830741462,-0.24588953803375513,0.037712566313333924
2007-09-11,2008-03-11,Consumer Cyclical,UAA,LEG,3.7246145073094937e-06,5.850931393930086,-1.707393195367987,0.07683411575673431
2007-10-10,2008-04-10,Communication Services,GOOGL,GOOG,2.4253755965632873e-29,0.004686638594493253,1.000000197463908,9.575625415437415e-08
2007-10-10,2008-04-10,Financials,BRO,L,5.616644023307968e-08,4.226095334651528,-0.4915198309109375,0.020519938819990254
2007-10-10,2008-04-10,Financials,BRO,BEN,3.3183522433760496e-07,4.023761093790304,-0.5283443100750125,0.025349036386760657
2007-10-10,2008-04-10,Industrials,IEX,TT,9.576690281211152e-07,1.4694916904552138,0.5938861863064013,0.023607138028595584
2007-10-10,2008-04-10,Industrials,IEX,GWW,1.252773541138813e-06,0.1492242817296222,0.7657145707977748,0.021310971831178808
2007-10-10,2008-04-10,Industrials,CAT,IEX,7.734696453750759e-06,-0.515424009394102,1.307935559427663,0.03996776199895718
2007-10-10,2008-04-10,Industrials,UNP,URI,8.976512839267106e-06,0.10378183291344717,0.8292493943577028,0.03154984426317316
2007-10-10,2008-04-10,Information Technology,HPQ,IBM,9.356185583779172e-06,-1.170604191946586,0.9269120836179441,0.018469171594409632
2007-10-10,2008-04-10,Financials,BRO,MA,1.0491928196973211e-05,2.8680467273554937,-0.19494344078045517,0.02317415533708339
